state_name,received_message,timestamp,voltage,ambientTemperature,ambientPressure,pressureAlt,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estAngularRateX,estAngularRateY,estAngularRateZ,magneticFieldX,magneticFieldY,magneticFieldZ,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,gpsLatitude,gpsLongitude,gpsAltitude,current_altitude,vertical_velocity,vertical_acceleration,maximum_altitude,pitch,roll,yaw,maximum_velocity,landing_velocity,crew_survivability
F,No Message Received,195432.0,0.0,14.91756439,956.73083496,481.55911255,-0.92578125,2.19921875,-0.76953125,-0.20117188,3.38085938,0.16601562,-19.0,-18.5625,-35.9375,0.17333984,0.41143799,0.7298584,-0.51763916,35.17594147,-76.82861328,-5.36399984,613.09274292,-42.34275529,0.88083923,613.09274292,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195465.0,0.0,14.91756439,956.73083496,481.55911255,-0.8125,0.5859375,-1.11328125,-0.171875,3.39648438,0.13476562,-15.0,-20.9375,-37.75,0.16546631,0.4206543,0.73144531,-0.51055908,0.0,0.0,0.0,613.09274292,-42.62426927,1.26727355,613.09274292,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195480.0,0.0,14.91756439,956.73083496,481.55911255,-0.734375,1.046875,-1.0703125,-0.16015625,3.40039062,0.12695312,-15.0,-20.9375,-37.75,0.14953613,0.44824219,0.73358154,-0.48846436,35.17594147,-76.82861328,-5.35599995,613.09274292,-42.75420896,1.13535356,613.09274292,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195507.0,0.0,14.9092865,956.73010254,481.565979,-0.8515625,0.6640625,-1.5703125,-0.13476562,3.38867188,0.08007812,-8.8125,-18.375,-39.375,0.12884521,0.48187256,0.73724365,-0.45568848,0.0,0.0,0.0,613.09960938,-42.97381657,1.66438506,613.09960938,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195529.0,0.0,14.9092865,956.73010254,481.565979,-0.96484375,0.7421875,-1.53515625,-0.12109375,3.38085938,0.0625,-8.8125,-18.375,-39.375,0.1239624,0.48950195,0.73834229,-0.44702148,35.17594147,-76.82861328,-5.34800005,613.09960938,-43.15182475,1.70671907,613.09960938,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195557.0,0.0,14.9092865,956.73010254,481.565979,-0.3515625,0.77734375,-1.83984375,-0.04492188,3.3515625,0.01171875,-1.4375,-17.875,-39.9375,0.10375977,0.51812744,0.74420166,-0.40856934,0.0,0.0,0.0,613.09960938,-43.379144,1.67945518,613.09960938,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195579.0,0.0,14.9092865,956.73010254,481.565979,-0.390625,0.47265625,-1.83984375,-0.02148438,3.35546875,0.0078125,-1.4375,-17.875,-39.9375,0.09869385,0.5246582,0.74591064,-0.39825439,35.17594147,-76.82861328,-5.34000015,613.09960938,-43.55578551,1.76884032,613.09960938,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195606.0,0.0,14.9092865,956.73010254,481.565979,-0.390625,0.77734375,-2.07421875,0.02929688,3.35546875,0.00195312,-1.4375,-17.875,-39.9375,0.09307861,0.53112793,0.74761963,-0.38769531,0.0,0.0,0.0,613.09960938,-43.76691074,1.97854704,613.09960938,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195626.0,0.0,14.9092865,956.67236328,482.06954956,-0.734375,13.3828125,-2.453125,0.07226562,3.34570312,0.0,-1.4375,-17.875,-39.9375,0.07562256,0.54870605,0.75286865,-0.35552979,35.17594147,-76.82861328,-5.33199978,613.60317993,-43.94534441,0.87631656,613.60317993,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195655.0,0.0,14.9092865,956.67236328,482.06954956,-25.13671875,78.4296875,-15.9765625,-1.24414062,3.7734375,0.46679688,9.625,-15.5625,-38.625,0.06298828,0.55926514,0.75622559,-0.33374023,0.0,0.0,0.0,613.60317993,-43.86065021,12.7184896,613.60317993,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195681.0,0.0,14.9092865,956.67236328,482.06954956,4.7421875,-5.3125,45.234375,5.51953125,3.84375,-0.546875,14.5625,-14.9375,-36.875,0.02807617,0.57989502,0.77038574,-0.2635498,35.17594528,-76.82862091,-5.32399988,613.60317993,-45.23336419,-42.99869123,613.60317993,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195715.0,0.0,14.91270447,956.67266846,482.06692505,0.26171875,17.51953125,-11.83984375,0.65039062,3.33789062,-0.19335938,17.5,-23.1875,-31.9375,0.0045166,-0.58520508,-0.76367188,0.27258301,0.0,0.0,0.0,613.60055542,-45.32594183,7.07512805,613.60317993,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195746.0,0.0,14.91270447,956.67266846,482.06692505,1.1015625,4.7265625,-7.46875,2.59375,3.37304688,0.07421875,21.5625,-22.5,-28.1875,0.0847168,-0.59863281,-0.74414062,0.28411865,0.0,0.0,0.0,613.60055542,-45.45642804,5.58876747,613.60317993,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195760.0,0.0,14.91270447,956.67266846,482.06692505,-1.04296875,0.01171875,2.37109375,2.31835938,3.4296875,0.1953125,21.5625,-22.5,-28.1875,0.14709473,-0.60998535,-0.72424316,0.28588867,35.17594528,-76.82862091,-5.31599998,613.60055542,-45.62689755,-2.37839332,613.60317993,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195782.0,0.0,14.91270447,956.67266846,482.06692505,-0.27734375,3.8828125,-7.6640625,2.19921875,3.3515625,0.25,24.75,-25.75,-22.5625,0.21173096,-0.62176514,-0.69689941,0.2880249,35.17594528,-76.82862091,-5.30900002,613.60055542,-45.73076539,5.07673461,613.60317993,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195816.0,0.0,14.91270447,956.67266846,482.51837158,3.05859375,3.26953125,-3.33984375,2.1640625,3.22070312,0.44335938,27.1875,-30.5625,-15.0,0.23150635,-0.62518311,-0.68737793,0.28826904,0.0,0.0,0.0,614.05200195,-45.98724315,2.25453631,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195832.0,0.0,14.91270447,956.62091064,482.51837158,6.078125,2.6953125,-1.6484375,2.34960938,3.13671875,0.65039062,27.1875,-30.5625,-15.0,0.31011963,-0.63751221,-0.64239502,0.2911377,35.17594528,-76.82862091,-5.30100012,614.05200195,-46.10748826,2.28268044,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195866.0,0.0,14.91270447,956.62091064,482.51837158,4.16796875,3.5390625,-2.26171875,2.06640625,3.03515625,1.03320312,27.3125,-33.8125,-6.375,0.32843018,-0.64044189,-0.62982178,0.29205322,0.0,0.0,0.0,614.05200195,-46.39266668,1.41039941,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195881.0,0.0,14.91270447,956.62091064,482.51837158,3.05859375,3.19140625,-2.68359375,2.1328125,3.00976562,1.13867188,27.3125,-33.8125,-6.375,0.39581299,-0.65356445,-0.57318115,0.29602051,35.17594528,-76.82862854,-5.29300022,614.05200195,-46.5205992,1.26916535,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195917.0,0.0,14.91270447,956.62091064,482.51837158,2.2890625,3.88671875,-3.71875,1.99804688,2.93554688,1.47265625,27.3125,-33.8125,-6.375,0.45202637,-0.66778564,-0.51104736,0.29766846,0.0,0.0,0.0,614.05200195,-46.85126002,0.61297723,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195930.0,0.0,14.92441559,956.62200928,482.50836182,2.40625,3.50390625,-2.875,2.02539062,2.90039062,1.53710938,26.375,-37.875,4.0625,0.46502686,-0.67120361,-0.49401855,0.29870605,35.1759491,-76.82862854,-5.28499985,614.04199219,-46.97495355,0.28311329,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195957.0,0.0,14.92441559,956.62200928,482.50836182,2.94140625,3.54296875,-2.5703125,1.85351562,2.78515625,1.70117188,24.3125,-36.9375,6.9375,0.50067139,-0.68109131,-0.440979,0.30157471,0.0,0.0,0.0,614.04199219,-47.23896453,0.01981573,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,195978.0,0.0,14.92441559,956.62200928,482.50836182,2.79296875,1.5078125,-1.87890625,1.83398438,2.65820312,1.81640625,24.3125,-36.9375,6.9375,0.52081299,-0.68725586,-0.40673828,0.30169678,35.1759491,-76.82862854,-5.27699995,614.04199219,-47.4245094,0.96252964,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196008.0,0.0,14.92441559,956.62200928,482.50836182,0.796875,3.5390625,-1.53515625,1.6328125,2.59179688,1.94335938,24.3125,-36.9375,6.9375,0.54669189,-0.69610596,-0.35235596,0.30401611,0.0,0.0,0.0,614.04199219,-47.77959362,-2.03814055,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196028.0,0.0,14.92441559,956.87799072,480.27606201,1.90625,2.92578125,-1.34375,1.53320312,2.52734375,1.96875,24.3125,-36.9375,6.9375,0.56152344,-0.70111084,-0.31610107,0.30523682,35.1759491,-76.82862854,-5.26900005,611.80969238,-48.00040181,-1.24240968,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196058.0,0.0,14.92441559,956.87799072,480.27606201,-0.8125,2.0390625,1.1484375,1.41210938,2.53515625,2.03515625,24.3125,-36.9375,6.9375,0.57861328,-0.70904541,-0.26312256,0.30541992,0.0,0.0,0.0,611.80969238,-48.36539367,-2.36839509,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196082.0,0.0,14.92441559,956.87799072,480.27606201,0.3359375,1.77734375,-1.49609375,0.90234375,2.81054688,1.84570312,10.8125,-45.875,22.0,0.58886719,-0.71405029,-0.22637939,0.30352783,35.1759491,-76.82862854,-5.26100016,611.80969238,-48.63078913,-1.26014438,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196118.0,0.0,14.92441559,956.87799072,480.27606201,-2.99609375,0.01171875,-0.578125,0.55664062,2.9296875,1.12695312,5.75,-44.8125,24.3125,0.6036377,-0.72662354,-0.15698242,0.28796387,0.0,0.0,0.0,611.80969238,-49.02251586,-1.08329787,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196142.0,0.0,14.92298126,956.87780762,480.27764893,-2.95703125,-0.90625,-1.91796875,0.62695312,2.82226562,0.9140625,5.75,-44.8125,24.3125,0.60882568,-0.73248291,-0.12756348,0.27661133,35.1759491,-76.82863617,-5.25299978,611.8112793,-49.26071034,-0.12677008,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196178.0,0.0,14.92298126,956.87780762,480.27764893,-1.1171875,-2.8984375,-2.1484375,0.55273438,1.31835938,0.38671875,5.75,-44.8125,24.3125,0.61804199,-0.74029541,-0.07818604,0.25274658,35.1759491,-76.82863617,-5.24499989,611.8112793,-49.52870671,2.35365645,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196218.0,0.0,14.92298126,956.87780762,480.27764893,0.03125,-1.8203125,-1.765625,0.7421875,-0.49609375,0.046875,0.9375,-46.8125,25.9375,0.62701416,-0.73571777,-0.05889893,0.24914551,0.0,0.0,0.0,611.8112793,-49.85260347,1.70058079,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196232.0,0.0,14.92298126,957.31524658,476.46362305,0.98828125,-1.6328125,-1.421875,0.96875,-1.98828125,-0.16796875,-1.25,-46.875,27.125,0.63208008,-0.72821045,-0.06097412,0.25793457,35.17595291,-76.82863617,-5.23699999,607.99725342,-49.96380806,1.85481524,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196278.0,0.0,14.92298126,957.31524658,476.46362305,0.18359375,-1.3671875,-2.109375,1.09375,-3.67773438,-0.49804688,3.6875,-45.375,29.125,0.64398193,-0.70098877,-0.08721924,0.29370117,35.17595291,-76.82863617,-5.23000002,607.99725342,-50.35295726,1.33823469,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196318.0,0.0,14.92298126,957.31524658,476.46362305,-0.3515625,-0.90625,-1.53125,1.1015625,-5.15820312,-1.03320312,9.5,-42.125,30.25,0.65429688,-0.6583252,-0.13812256,0.34558105,0.0,0.0,0.0,607.99725342,-50.71501515,0.74655291,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196339.0,0.0,14.92698669,957.31561279,476.46044922,-0.16015625,-0.4453125,-1.87890625,1.11132812,-5.45117188,-1.20507812,10.9375,-40.125,28.3125,0.6572876,-0.63134766,-0.17120361,0.37414551,35.17595291,-76.82863617,-5.22200012,607.99407959,-50.91114426,0.45851833,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196376.0,0.0,14.92698669,957.31561279,476.46044922,-0.3125,0.203125,-1.87890625,0.88085938,-6.26171875,-1.91992188,10.9375,-40.125,28.3125,0.65795898,-0.56262207,-0.25537109,0.43048096,0.0,0.0,0.0,607.99407959,-51.27591972,-0.06079618,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196390.0,0.0,14.92698669,957.31561279,476.46044922,-0.3515625,1.58203125,-1.99609375,0.65820312,-6.30859375,-2.296875,22.625,-35.9375,22.6875,0.65655518,-0.54302979,-0.27880859,0.4430542,35.17595291,-76.8286438,-5.21400023,607.99407959,-51.42972329,-1.18796907,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196426.0,0.0,14.92698669,957.31561279,476.46044922,-0.54296875,4.37890625,-2.8359375,-0.13085938,-5.58203125,-3.03515625,22.625,-35.9375,22.6875,0.64105225,-0.44104004,-0.40008545,0.48419189,0.0,0.0,0.0,607.99407959,-51.89160416,-3.03202432,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196459.0,0.0,14.92698669,957.28692627,476.71054077,-0.46875,5.109375,-2.5703125,-0.29882812,-5.3984375,-3.13671875,22.625,-35.9375,22.6875,0.63653564,-0.42150879,-0.42449951,0.48681641,35.17595291,-76.8286438,-5.20599985,608.24417114,-52.31734082,-3.10311081,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196475.0,0.0,14.92698669,957.28692627,476.71054077,0.4140625,6.1015625,-3.296875,-0.69921875,-5.05664062,-3.3125,22.625,-35.9375,22.6875,0.63226318,-0.40155029,-0.44769287,0.48846436,35.17595291,-76.8286438,-5.19799995,608.24417114,-52.5174697,-2.71005472,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196505.0,0.0,14.92698669,957.28692627,476.71054077,0.109375,7.40625,-2.109375,-1.265625,-4.46484375,-3.41015625,39.875,-16.1875,-1.25,0.62304688,-0.36328125,-0.49261475,0.48706055,0.0,0.0,0.0,608.24417114,-52.91812957,-3.55732924,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196530.0,0.0,14.92698669,957.28692627,476.71054077,-0.27734375,8.6328125,-1.99609375,-1.8359375,-3.3203125,-3.4609375,40.6875,-10.25,-5.875,0.59625244,-0.27783203,-0.59832764,0.4574585,35.17595673,-76.8286438,-5.19000006,608.24417114,-53.25879245,-3.82851496,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196564.0,0.0,14.93554688,957.28771973,476.70367432,0.18359375,10.35546875,-1.49609375,-2.40234375,-1.47460938,-3.49609375,41.8125,-4.5,-11.875,0.59228516,-0.26525879,-0.61499023,0.44793701,0.0,0.0,0.0,608.23730469,-53.71051675,-3.48800897,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196579.0,0.0,14.93554688,957.28771973,476.70367432,0.22265625,12.0390625,-4.63671875,-2.53515625,-0.9765625,-3.52148438,42.875,0.5625,-13.125,0.58575439,-0.23358154,-0.66052246,0.4074707,35.17595673,-76.82865143,-5.18200016,608.23730469,-53.87670594,-1.28127934,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196606.0,0.0,14.93554688,957.28771973,476.70367432,1.640625,12.46484375,0.76171875,-2.69140625,-0.015625,-3.65039062,42.875,0.5625,-13.125,0.58679199,-0.22595215,-0.67297363,0.38952637,0.0,0.0,0.0,608.23730469,-54.2206909,-2.94218343,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196632.0,0.0,14.93554688,957.28771973,476.70367432,1.41015625,14.4140625,-2.609375,-2.9453125,0.25585938,-3.6953125,42.875,0.5625,-13.125,0.6036377,-0.20111084,-0.71362305,0.29321289,35.17595673,-76.82865143,-5.17399979,608.23730469,-54.46007985,0.59073247,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196665.0,0.0,14.93554688,957.29327393,476.65524292,0.91015625,14.453125,-2.1484375,-3.16210938,0.27539062,-3.71875,43.0625,16.875,-13.8125,0.60687256,-0.19696045,-0.72070312,0.2711792,0.0,0.0,0.0,608.18887329,-54.70970253,2.23367641,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196679.0,0.0,14.93554688,957.29327393,476.65524292,1.9453125,15.30078125,-2.9140625,-3.18945312,0.30078125,-3.7265625,43.0625,16.875,-13.8125,0.61584473,-0.18127441,-0.74530029,0.17993164,35.17595673,-76.82865143,-5.16599989,608.18887329,-54.78345539,4.5299388,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196708.0,0.0,14.93554688,957.29327393,476.65524292,2.40625,15.22265625,-3.02734375,-3.34765625,0.17773438,-3.63085938,42.5,26.8125,-12.3125,0.61859131,-0.16949463,-0.75970459,0.10705566,0.0,0.0,0.0,608.18887329,-54.86491071,6.9891959,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196744.0,0.0,14.93554688,957.29327393,476.65524292,2.13671875,15.1015625,-3.18359375,-3.37109375,0.0625,-3.51953125,39.6875,33.875,-9.1875,0.61834717,-0.16619873,-0.76348877,0.08435059,0.0,0.0,0.0,608.18887329,-54.8855756,9.22397527,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196765.0,0.0,14.94353485,957.29406738,476.64840698,2.67578125,14.72265625,-3.3359375,-3.37304688,-0.06054688,-3.40429688,38.375,36.25,-7.8125,0.62738037,-0.16174316,-0.76153564,0.0177002,35.17595673,-76.82865143,-5.15799999,608.18203735,-54.86703849,10.6807192,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196797.0,0.0,14.94353485,957.29406738,476.64840698,3.74609375,13.8046875,-3.6796875,-3.34960938,-0.3046875,-3.078125,35.9375,40.4375,-5.75,0.62451172,-0.16015625,-0.75891113,-0.09155273,0.0,0.0,0.0,608.18203735,-54.78369724,12.40241409,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196830.0,0.0,14.94353485,957.29406738,476.64840698,1.90625,13.38671875,-4.67578125,-3.33398438,-0.4140625,-2.87109375,35.9375,40.4375,-5.75,0.61395264,-0.1628418,-0.75695801,-0.15350342,35.17596054,-76.82865906,-5.14300013,608.18203735,-54.68445008,12.80548965,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196859.0,0.0,14.94353485,958.01367188,470.37661743,0.52734375,12.421875,-4.63671875,-3.11523438,-0.53710938,-2.57421875,31.0,43.6875,0.1875,0.59838867,-0.16802979,-0.7543335,-0.21136475,0.0,0.0,0.0,601.9102478,-54.61710471,12.1202542,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196878.0,0.0,14.94353485,958.01367188,470.37661743,0.56640625,11.7734375,-4.71484375,-3.05078125,-0.54101562,-2.51367188,30.0,43.5625,0.5,0.58630371,-0.17163086,-0.75213623,-0.24719238,35.17596054,-76.82865906,-5.13500023,601.9102478,-54.57590287,11.96651776,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196909.0,0.0,14.94353485,958.01367188,470.37661743,-0.19921875,10.625,-4.90625,-2.625,-0.48632812,-2.29882812,26.4375,45.25,5.0,0.55993652,-0.17791748,-0.74645996,-0.31243896,0.0,0.0,0.0,601.9102478,-54.53507266,11.11510374,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196938.0,0.0,14.94211578,958.01361084,470.37713623,-0.54296875,9.78125,-4.33203125,-2.515625,-0.45703125,-2.27734375,25.0,45.125,7.3125,0.54528809,-0.17834473,-0.74383545,-0.34295654,35.17596054,-76.82865906,-5.12699986,601.9107666,-54.53507266,10.23311756,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,196976.0,0.0,14.94211578,958.01361084,470.37713623,-0.92578125,9.125,-3.640625,-1.99023438,-0.28515625,-2.25195312,21.3125,46.1875,10.8125,0.51098633,-0.17565918,-0.73492432,-0.40979004,35.17596054,-76.82865906,-5.11899996,601.9107666,-54.53507266,9.48738462,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197016.0,0.0,14.94211578,958.01361084,470.37713623,-1.2734375,8.8984375,-3.94921875,-1.68554688,-0.18945312,-2.27539062,21.3125,46.1875,10.8125,0.49157715,-0.17041016,-0.72930908,-0.4442749,0.0,0.0,0.0,601.9107666,-54.53507266,9.35516427,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197030.0,0.0,14.94211578,958.01361084,470.37713623,-1.38671875,8.63671875,-3.83203125,-1.57226562,-0.15429688,-2.2890625,18.0,44.625,13.1875,0.48516846,-0.16778564,-0.7276001,-0.45507812,35.17596054,-76.82865906,-5.11100006,601.9107666,-54.54520083,9.07455917,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197055.0,0.0,14.94211578,958.01361084,470.37713623,-1.34765625,8.6328125,-3.796875,-1.234375,-0.04882812,-2.32617188,18.0,44.625,13.1875,0.46643066,-0.1572876,-0.72296143,-0.48486328,0.0,0.0,0.0,601.9107666,-54.56359772,9.06212417,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197082.0,0.0,14.94211578,958.8873291,462.76834106,-1.38671875,8.3984375,-3.7578125,-0.88867188,0.04882812,-2.3515625,13.125,43.5,17.25,0.45440674,-0.14813232,-0.72045898,-0.50250244,35.17596436,-76.82866669,-5.10300016,594.30197144,-54.59022937,8.81164272,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197114.0,0.0,14.94211578,958.8873291,462.76834106,-1.6171875,8.359375,-3.44921875,-0.53125,0.13085938,-2.36523438,10.3125,45.0625,17.5,0.4486084,-0.14300537,-0.71942139,-0.51055908,0.0,0.0,0.0,594.30197144,-54.62349981,8.75829882,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197129.0,0.0,14.94211578,958.8873291,462.76834106,-2.0390625,8.25390625,-3.10546875,-0.29101562,0.18164062,-2.36328125,8.0625,43.1875,17.9375,0.42004395,-0.11010742,-0.71716309,-0.54510498,35.17596436,-76.82866669,-5.09499979,594.30197144,-54.63988139,8.70589439,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197174.0,0.0,14.947258,958.88781738,462.76361084,-1.84765625,8.36328125,-3.06640625,0.1640625,0.24609375,-2.32617188,8.0625,43.1875,17.9375,0.39880371,-0.07788086,-0.71868896,-0.56420898,0.0,0.0,0.0,594.29724121,-54.68667871,8.75805965,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197189.0,0.0,14.947258,958.88781738,462.76361084,-1.921875,8.40234375,-2.76171875,0.27148438,0.25195312,-2.30664062,2.375,42.125,17.9375,0.39373779,-0.06945801,-0.71960449,-0.56774902,35.17596436,-76.82866669,-5.08699989,594.29724121,-54.70207351,8.77168023,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197216.0,0.0,14.947258,958.88781738,462.76361084,-2.19140625,8.51953125,-3.06640625,0.56640625,0.27734375,-2.22070312,2.375,42.125,17.9375,0.37921143,-0.04345703,-0.72332764,-0.57543945,0.0,0.0,0.0,594.29724121,-54.72435553,8.97273968,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197229.0,0.0,14.947258,958.88781738,462.76361084,-2.19140625,8.48046875,-2.64453125,0.66015625,0.29492188,-2.18359375,2.375,42.125,17.9375,0.37463379,-0.03466797,-0.72485352,-0.5770874,35.17596436,-76.82866669,-5.07999992,594.29724121,-54.73646173,8.86675417,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197254.0,0.0,14.947258,958.88781738,462.76361084,-2.765625,8.4375,-3.10546875,0.93554688,0.3984375,-2.04882812,-3.875,44.6875,17.125,0.3614502,-0.00634766,-0.73034668,-0.57952881,0.0,0.0,0.0,594.29724121,-54.75375416,9.1063028,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197282.0,0.0,14.947258,959.2668457,459.46484375,-2.421875,7.7890625,-3.71875,1.20117188,0.55859375,-1.87695312,-3.875,44.6875,17.125,0.35369873,0.01348877,-0.73455811,-0.57885742,35.17596436,-76.82866669,-5.07200003,590.99847412,-54.79103553,8.46652232,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197314.0,0.0,14.947258,959.2668457,459.46484375,-1.73046875,8.01953125,-5.05859375,1.5859375,0.8203125,-1.62304688,-3.875,44.6875,17.125,0.35070801,0.02294922,-0.73675537,-0.57763672,0.0,0.0,0.0,590.99847412,-54.829472,8.59686045,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197329.0,0.0,14.947258,959.2668457,459.46484375,-2.87890625,7.44921875,-2.26171875,1.97265625,1.11914062,-1.2890625,-9.375,45.0,10.9375,0.3394165,0.07794189,-0.74969482,-0.56274414,35.17596817,-76.82867432,-5.06400013,590.99847412,-54.85529192,8.07667169,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197377.0,0.0,14.947258,959.2668457,459.46484375,-4.375,6.48828125,-0.26953125,2.14453125,1.55078125,-0.81445312,-9.375,45.0,10.9375,0.34576416,0.11639404,-0.7612915,-0.53607178,35.17596817,-76.82867432,-5.05600023,590.99847412,-54.97471009,7.31012149,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197417.0,0.0,14.947258,959.2668457,459.46484375,-2.3828125,6.18359375,-2.109375,2.3203125,1.92382812,-0.22851562,-13.4375,44.75,6.75,0.36212158,0.15374756,-0.77008057,-0.50219727,0.0,0.0,0.0,590.99847412,-55.10404533,6.56461899,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
F,No Message Received,197440.0,0.0,14.947258,959.2668457,459.46484375,-2.07421875,6.75,-2.4921875,2.33789062,2.01953125,0.12890625,-15.8125,44.1875,-1.5625,0.37329102,0.17181396,-0.77386475,-0.48193359,35.17596817,-76.82867432,-5.04799986,590.99847412,-55.17079752,6.89573119,614.05200195,0.0,0.0,0.0,74.62219096,0.0,0.0
