state_name,received_message,timestamp,voltage,ambientTemperature,ambientPressure,pressureAlt,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estAngularRateX,estAngularRateY,estAngularRateZ,magneticFieldX,magneticFieldY,magneticFieldZ,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,gpsLatitude,gpsLongitude,gpsAltitude,current_altitude,vertical_velocity,vertical_acceleration,maximum_altitude,pitch,roll,yaw,maximum_velocity,landing_velocity,crew_survivability
S,No Message Received,682892.0,0.0,25.37466431,1029.76086426,-136.56619263,-0.0078125,-9.5234375,0.1875,0.0,0.0,0.0,21.75,-40.9375,-7.9375,0.57617188,0.59313965,0.40258789,0.39257812,0.0,0.0,0.0,-0.22035217,0.0,9.52079117,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,682912.0,0.0,25.37466431,1029.76123047,-136.56916809,-0.046875,-9.5625,0.2265625,0.0,0.0,0.0,21.75,-40.9375,-7.9375,0.57617188,0.59313965,0.40258789,0.39257812,35.17578125,-76.82834625,9.99600029,-0.22332764,0.0,9.56111929,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,682942.0,0.0,25.37466431,1029.76123047,-136.56916809,0.03125,-9.5625,0.3046875,0.0,0.0,0.0,21.75,-40.9375,-7.9375,0.57617188,0.59313965,0.40258789,0.39257812,0.0,0.0,0.0,-0.22332764,0.0,9.56582788,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,682964.0,0.0,25.37466431,1029.76123047,-136.56916809,0.03125,-9.52734375,0.3046875,0.0,0.0,-0.00195312,21.75,-40.9375,-7.9375,0.57617188,0.59313965,0.40258789,0.39257812,35.17578125,-76.82834625,10.02299976,-0.22332764,0.0,9.53070937,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,682994.0,0.0,25.37466431,1029.76123047,-136.56916809,-0.0078125,-9.52734375,0.3046875,0.0,0.00195312,0.00390625,21.75,-40.9375,-7.9375,0.57617188,0.59313965,0.40258789,0.39257812,0.0,0.0,0.0,-0.22332764,0.0,9.53020266,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683012.0,0.0,25.37352753,1029.7611084,-136.56817627,-0.0078125,-9.5625,0.265625,0.0,0.0078125,0.0,20.3125,-41.4375,-6.875,0.57617188,0.59313965,0.40258789,0.39263916,35.17578125,-76.82834625,10.03299999,-0.22233582,0.0,9.56348438,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683044.0,0.0,25.37352753,1029.7611084,-136.56817627,-0.046875,-9.52734375,0.34375,0.00390625,0.00585938,0.00195312,20.3125,-41.4375,-6.875,0.57611084,0.59307861,0.40264893,0.3927002,0.0,0.0,0.0,-0.22233582,0.0,9.5315178,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683057.0,0.0,25.37352753,1029.7611084,-136.56817627,-0.046875,-9.56640625,0.265625,-0.00195312,0.00585938,0.00390625,20.3125,-41.4375,-6.875,0.5760498,0.59307861,0.40264893,0.39276123,35.17578125,-76.82834625,10.10299969,-0.22233582,0.0,9.56687093,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683084.0,0.0,25.37352753,1029.7611084,-136.56817627,-0.046875,-9.5625,0.2265625,0.0,0.0,-0.00195312,20.3125,-41.4375,-6.875,0.5760498,0.59307861,0.40264893,0.39282227,0.0,0.0,0.0,-0.22233582,0.0,9.56112289,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683104.0,0.0,25.37352753,1029.7611084,-136.56817627,-0.0859375,-9.5625,0.265625,-0.00195312,-0.00195312,0.0,20.3125,-41.4375,-6.875,0.5760498,0.59307861,0.40264893,0.39276123,35.17578125,-76.82834625,10.04100037,-0.22233582,0.0,9.56245217,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683134.0,0.0,25.37352753,1029.76074219,-136.56520081,-0.0078125,-9.56640625,0.1875,0.00195312,-0.00390625,0.0,20.3125,-41.4375,-6.875,0.57611084,0.59307861,0.40258789,0.39276123,0.0,0.0,0.0,-0.21936035,0.0,9.56369653,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683161.0,0.0,25.37352753,1029.76074219,-136.56520081,-0.0859375,-9.5234375,0.2265625,0.00195312,-0.00390625,0.0,21.0625,-41.0,-6.8125,0.57611084,0.59307861,0.40258789,0.39276123,35.17578125,-76.82834625,10.01200008,-0.21936035,0.0,9.52157418,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683194.0,0.0,25.37352753,1029.76074219,-136.56520081,-0.046875,-9.5625,0.34375,0.0,0.0,0.0,21.0625,-41.0,-6.8125,0.57611084,0.59307861,0.40258789,0.39276123,0.0,0.0,0.0,-0.21936035,0.0,9.56662544,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683210.0,0.0,25.36781311,1029.76013184,-136.5602417,-0.0859375,-9.5625,0.265625,0.00195312,0.00195312,-0.00390625,21.8125,-40.125,-6.875,0.57611084,0.59307861,0.40258789,0.39276123,35.17578125,-76.82834625,9.98600006,-0.21440125,0.0,9.56241112,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683242.0,0.0,25.36781311,1029.76013184,-136.5602417,-0.0078125,-7.953125,-1.0,-0.0078125,0.01367188,-0.00195312,21.8125,-39.8125,-7.5625,0.57611084,0.59307861,0.40264893,0.39276123,0.0,0.0,0.0,-0.21440125,-0.06084237,7.89667579,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683262.0,0.0,25.36781311,1029.76013184,-136.5602417,0.26171875,-10.0625,-0.26953125,-0.01171875,-0.00195312,-0.00195312,21.75,-40.5625,-7.9375,0.5760498,0.59307861,0.40270996,0.39276123,35.17578125,-76.82834625,9.99100018,-0.21440125,-0.06084237,10.0415604,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683292.0,0.0,25.36781311,1029.76013184,-136.5602417,-0.0078125,-9.6796875,-0.4609375,-0.0078125,0.01953125,0.00585938,20.5625,-41.375,-8.4375,0.5760498,0.59301758,0.402771,0.39282227,0.0,0.0,0.0,-0.21440125,-0.06084237,9.64690702,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683312.0,0.0,25.36781311,1029.76013184,-136.5602417,0.109375,-9.44921875,-0.42578125,-0.01171875,-0.02734375,-0.00195312,22.4375,-41.6875,-6.8125,0.57598877,0.59313965,0.40270996,0.3927002,35.17578125,-76.82834625,9.91499996,-0.21440125,-0.06084237,9.42008599,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683342.0,0.0,25.36781311,1029.75830078,-136.54534912,0.0703125,-9.48828125,-0.30859375,-0.00976562,-0.01171875,0.0,22.375,-40.9375,-7.875,0.5760498,0.59320068,0.40270996,0.39257812,0.0,0.0,0.0,-0.19950867,-0.06084237,9.46422151,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683357.0,0.0,25.36781311,1029.75830078,-136.54534912,-0.12109375,-9.296875,0.37890625,0.00976562,-0.01953125,-0.00195312,22.375,-40.9375,-7.875,0.57611084,0.59326172,0.40264893,0.39245605,35.17578125,-76.82834625,9.82800007,-0.19950867,-0.06084237,9.30203781,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683383.0,0.0,25.36781311,1029.75830078,-136.54534912,0.14453125,-9.5234375,0.34375,0.00976562,-0.00390625,0.0,22.375,-40.9375,-7.875,0.57617188,0.59332275,0.40258789,0.39233398,0.0,0.0,0.0,-0.19950867,-0.06084237,9.5302196,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683410.0,0.0,25.36781311,1029.75830078,-136.54534912,-0.12109375,-9.60546875,0.15234375,-0.00195312,-0.00585938,0.0,21.4375,-40.9375,-6.875,0.57629395,0.59356689,0.40240479,0.39190674,35.17578506,-76.82834625,9.71399975,-0.19950867,-0.06084237,9.59978685,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683443.0,0.0,25.37524414,1029.7590332,-136.55130005,-0.0078125,-9.72265625,0.2265625,0.0078125,0.0078125,-0.00195312,21.3125,-41.0,-8.375,0.57629395,0.59362793,0.40234375,0.3918457,0.0,0.0,0.0,-0.20545959,-0.06084237,9.72170763,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683459.0,0.0,25.37524414,1029.7590332,-136.55130005,-0.046875,-9.5234375,-0.00390625,0.0,0.01367188,0.0,21.875,-44.4375,-8.0,0.57635498,0.59368896,0.40234375,0.39172363,35.17578506,-76.82834625,9.70600033,-0.20545959,-0.06084237,9.51148667,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683497.0,0.0,25.37524414,1029.7590332,-136.55130005,0.03125,-9.484375,0.03515625,-0.00195312,-0.00390625,0.0,21.0625,-40.5625,-7.25,0.57629395,0.59368896,0.40246582,0.39172363,0.0,0.0,0.0,-0.20545959,-0.06084237,9.47535654,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683519.0,0.0,25.37524414,1029.75866699,-136.54832458,-0.16015625,-9.5234375,0.41796875,0.00390625,-0.00585938,-0.00195312,21.0625,-40.5625,-7.25,0.57629395,0.59368896,0.40246582,0.3916626,35.17578506,-76.82834625,9.68799973,-0.20248413,-0.06084237,9.52957799,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683554.0,0.0,25.37524414,1029.75866699,-136.54832458,0.03125,-9.56640625,0.37890625,0.0,0.00195312,0.0,21.0625,-40.5625,-7.25,0.57629395,0.59375,0.40246582,0.3916626,0.0,0.0,0.0,-0.20248413,-0.06084237,9.5732391,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683584.0,0.0,25.37524414,1029.75866699,-136.54832458,-0.0859375,-9.5625,0.3046875,-0.00195312,-0.00585938,-0.00195312,21.0625,-40.5625,-7.25,0.57635498,0.59375,0.40246582,0.39154053,0.0,0.0,0.0,-0.20248413,-0.06084237,9.56431371,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683597.0,0.0,25.37524414,1029.75866699,-136.54832458,-0.0859375,-9.60546875,0.2265625,-0.00195312,-0.0078125,0.0,21.375,-41.75,-7.25,0.57641602,0.59375,0.40246582,0.39147949,35.17578506,-76.82834625,9.61499977,-0.20248413,-0.06084237,9.60360858,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683628.0,0.0,25.37524414,1029.75866699,-136.54832458,0.14453125,-9.4453125,0.265625,-0.00390625,0.00585938,-0.00390625,22.3125,-42.5,-8.0,0.57641602,0.59368896,0.40246582,0.39147949,0.0,0.0,0.0,-0.20248413,-0.06084237,9.44857203,0.62931824,0.0,0.0,0.0,0.0,0.0,0.0
S,No Message Received,683659.0,0.0,25.37524414,1029.7578125,-136.54138184,1.5234375,-67.02734375,10.609375,0.03710938,-0.1171875,-0.05078125,21.4375,-40.1875,-7.5625,0.57641602,0.59356689,0.40258789,0.39154053,35.17578506,-76.82834625,9.60999966,-0.19554138,1.72699924,67.47031006,0.62931824,0.0,0.0,0.0,1.72699924,0.0,0.0
S,No Message Received,683694.0,0.0,25.37524414,1029.7578125,-136.54138184,2.484375,-78.4375,3.5234375,0.41210938,-1.58203125,-0.02539062,21.4375,-40.1875,-7.5625,0.57653809,0.59362793,0.40258789,0.39135742,0.0,0.0,0.0,-0.19554138,4.13296044,78.53974858,0.62931824,0.0,0.0,0.0,4.13296044,0.0,0.0
S,No Message Received,683712.0,0.0,25.37524414,1029.7578125,-136.54138184,10.52734375,-78.4375,4.9375,0.1015625,-1.83398438,-0.01757812,21.4375,-40.1875,-7.5625,0.5871582,0.60430908,0.38171387,0.37994385,35.17578506,-76.82834625,9.58899975,-0.19554138,5.37501597,78.80108515,0.62931824,0.0,0.0,0.0,5.37501597,0.0,0.0
S,No Message Received,683743.0,0.0,25.37324524,1029.75756836,-136.53939819,-8.85546875,-78.4375,0.07421875,-0.17773438,-1.48046875,0.04492188,19.625,-43.8125,-11.5,0.59240723,0.61315918,0.36987305,0.36914062,0.0,0.0,0.0,-0.19355774,7.49232168,78.09818412,0.62931824,0.0,0.0,0.0,7.49232168,0.0,0.0
S,No Message Received,683767.0,0.0,25.37324524,1029.75756836,-136.53939819,-2.53515625,-78.44140625,2.37109375,-0.06835938,-1.82421875,-0.13671875,20.0625,-43.0,-9.9375,0.59857178,0.61791992,0.36065674,0.36022949,35.17578506,-76.82834625,9.59799957,-0.19355774,9.1376488,78.35329667,0.62931824,0.0,0.0,0.0,9.1376488,0.0,0.0
M,No Message Received,683798.0,0.0,25.37324524,1029.75756836,-136.53939819,0.3359375,-78.44140625,4.2109375,0.08398438,-2.00976562,-0.02539062,20.0625,-43.0,-9.9375,0.60925293,0.62805176,0.34332275,0.34130859,0.0,0.0,0.0,-0.19355774,11.26814318,78.52362522,0.62931824,0.0,0.0,0.0,11.26814318,0.0,0.0
M,No Message Received,683811.0,0.0,25.37324524,1029.75756836,-136.53939819,-2.99609375,-78.44140625,0.953125,0.03710938,-1.84375,0.02148438,20.0625,-43.0,-9.9375,0.61486816,0.63433838,0.33258057,0.32995605,35.17578506,-76.82834625,9.61999989,-0.19355774,12.15784388,78.23651549,0.62931824,0.0,0.0,0.0,12.15784388,0.0,0.0
M,No Message Received,683843.0,0.0,25.37324524,1029.75756836,-136.53939819,5.77734375,-78.44140625,0.91796875,0.15820312,-1.4140625,0.05273438,17.375,-42.375,-14.5625,0.62207031,0.64306641,0.31726074,0.31433105,0.0,0.0,0.0,-0.19355774,14.35693718,78.51966553,0.62931824,0.0,0.0,0.0,14.35693718,0.0,0.0
M,No Message Received,683867.0,0.0,25.37324524,1029.26025391,-132.45117188,6.390625,-78.44140625,1.1484375,0.15429688,-1.30859375,0.07421875,18.4375,-43.5,-13.375,0.62530518,0.64855957,0.30828857,0.30554199,35.17578888,-76.82834625,9.63799953,3.89466858,16.00686608,78.54503744,3.89466858,0.0,0.0,0.0,16.00686608,0.0,0.0
M,No Message Received,683902.0,0.0,25.37324524,1029.26025391,-132.45117188,1.6015625,-78.4375,3.0625,0.2421875,-1.08789062,0.15820312,18.4375,-43.5,-13.375,0.62664795,0.65124512,0.30389404,0.3013916,0.0,0.0,0.0,3.89466858,18.41071118,78.47928859,3.89466858,0.0,0.0,0.0,18.41071118,0.0,0.0
M,No Message Received,683916.0,0.0,25.37324524,1029.26025391,-132.45117188,1.140625,-78.4375,1.796875,0.22851562,-1.0,0.203125,18.4375,-43.5,-13.375,0.6293335,0.65905762,0.29223633,0.29022217,35.17578888,-76.82834625,9.64799976,3.89466858,19.37076602,78.37334585,3.89466858,0.0,0.0,0.0,19.37076602,0.0,0.0
M,No Message Received,683941.0,0.0,25.37324524,1029.26025391,-132.45117188,3.70703125,-78.44140625,2.5625,0.24023438,-0.74023438,0.1796875,18.4375,-43.5,-13.375,0.62976074,0.66156006,0.28863525,0.2869873,0.0,0.0,0.0,3.89466858,21.08791383,78.4839124,3.89466858,0.0,0.0,0.0,21.08791383,0.0,0.0
M,No Message Received,683964.0,0.0,25.37524414,1029.26049805,-132.45414734,2.0234375,-78.4375,2.06640625,0.23828125,-0.53515625,0.203125,18.4375,-43.5,-13.375,0.63018799,0.66845703,0.27966309,0.2789917,35.17578888,-76.82834625,9.65699959,3.89169312,22.66524658,78.37768467,3.89466858,0.0,0.0,0.0,22.66524658,0.0,0.0
M,No Message Received,683991.0,0.0,25.37524414,1029.26049805,-132.45414734,2.98046875,-78.4375,3.1015625,0.23242188,-0.1640625,0.18359375,16.5625,-44.3125,-14.25,0.62969971,0.67242432,0.27490234,0.27526855,0.0,0.0,0.0,3.89169312,24.51897059,78.45444509,3.89466858,0.0,0.0,0.0,24.51897059,0.0,0.0
M,No Message Received,684012.0,0.0,25.37524414,1029.26049805,-132.45414734,2.13671875,-78.44140625,2.44921875,0.19140625,0.13867188,0.17382812,16.5625,-44.3125,-14.25,0.62786865,0.67694092,0.27050781,0.27258301,35.17578888,-76.82834625,9.66699982,3.89169312,25.95888825,78.36550748,3.89466858,0.0,0.0,0.0,25.95888825,0.0,0.0
M,No Message Received,684042.0,0.0,25.37524414,1029.26049805,-132.45414734,1.6015625,-78.44140625,3.828125,0.13867188,0.63476562,0.14648438,16.5625,-44.3125,-14.25,0.62597656,0.67883301,0.26971436,0.27307129,0.0,0.0,0.0,3.89169312,28.01882895,78.46269004,3.89466858,0.0,0.0,0.0,28.01882895,0.0,0.0
M,No Message Received,684055.0,0.0,25.37524414,1027.58422852,-118.66469574,1.984375,-78.44140625,4.44140625,0.10742188,0.81054688,0.14257812,16.5625,-44.3125,-14.25,0.62207031,0.67950439,0.27233887,0.27783203,35.17578888,-76.82834625,9.65499973,17.68114471,28.91214972,78.51498182,17.68114471,0.0,0.0,0.0,28.91214972,0.0,0.0
M,No Message Received,684083.0,0.0,25.37524414,1027.58422852,-118.66469574,1.02734375,-78.44140625,3.90625,-0.07226562,1.5625,0.12109375,15.875,-45.125,-13.1875,0.61499023,0.67523193,0.28308105,0.29272461,0.0,0.0,0.0,17.68114471,30.83465339,78.45884547,17.68114471,0.0,0.0,0.0,30.83465339,0.0,0.0
M,No Message Received,684112.0,0.0,25.37524414,1027.58422852,-118.66469574,1.1796875,-78.4375,3.40625,-0.15234375,1.95703125,0.09375,15.875,-45.125,-13.1875,0.61297607,0.6730957,0.28704834,0.29803467,35.17579269,-76.82834625,9.74699974,17.68114471,32.82447229,78.41244482,17.68114471,0.0,0.0,0.0,32.82447229,0.0,0.0
M,No Message Received,684142.0,0.0,25.37524414,1027.58422852,-118.66469574,1.41015625,-78.44140625,3.3671875,-0.296875,2.57226562,0.06054688,15.875,-45.125,-13.1875,0.60827637,0.66729736,0.29681396,0.31091309,0.0,0.0,0.0,17.68114471,34.88318761,78.4218441,17.68114471,0.0,0.0,0.0,34.88318761,0.0,0.0
M,No Message Received,684161.0,0.0,25.36867523,1027.58361816,-118.65972137,1.640625,-78.44140625,3.13671875,-0.3671875,3.015625,0.03515625,15.875,-45.125,-13.1875,0.59979248,0.65472412,0.31530762,0.33483887,35.17579269,-76.82834625,9.75300026,17.68611908,36.18673041,78.40551544,17.68611908,0.0,0.0,0.0,36.18673041,0.0,0.0
M,No Message Received,684191.0,0.0,25.36867523,1027.58361816,-118.65972137,1.90625,-78.4375,4.01953125,-0.49609375,3.97265625,-0.07226562,18.625,-44.1875,-8.5,0.5793457,0.62097168,0.35772705,0.38830566,0.0,0.0,0.0,17.68611908,38.24636884,78.45261442,17.68611908,0.0,0.0,0.0,38.24636884,0.0,0.0
M,No Message Received,684216.0,0.0,25.36867523,1027.58361816,-118.65972137,1.48828125,-78.44140625,3.90625,-0.52929688,4.20898438,-0.11132812,18.625,-44.1875,-8.5,0.57391357,0.61181641,0.36810303,0.40100098,35.17579269,-76.82834625,9.75699997,17.68611908,39.96263936,78.44882104,17.68611908,0.0,0.0,0.0,39.96263936,0.0,0.0
M,No Message Received,684242.0,0.0,25.36867523,1027.58361816,-118.65972137,1.83203125,-78.44140625,3.67578125,-0.53710938,4.94140625,-0.2109375,18.75,-43.4375,-6.9375,0.56787109,0.6015625,0.37927246,0.41442871,0.0,0.0,0.0,17.68611908,41.74658016,78.41110738,17.68611908,0.0,0.0,0.0,41.74658016,0.0,0.0
M,No Message Received,684262.0,0.0,25.36867523,1025.17993164,-98.85486603,1.5234375,-78.44140625,2.71875,-0.54101562,5.3984375,-0.265625,18.75,-43.4375,-6.9375,0.54675293,0.56652832,0.41497803,0.45599365,35.17579269,-76.82834625,9.75699997,37.49097443,43.11846355,78.39216982,37.49097443,0.0,0.0,0.0,43.11846355,0.0,0.0
M,No Message Received,684292.0,0.0,25.36867523,1025.17993164,-98.85486603,1.71484375,-78.4375,2.3359375,-0.45703125,6.05078125,-0.32226562,20.4375,-44.875,-1.3125,0.52880859,0.53826904,0.44140625,0.48553467,0.0,0.0,0.0,37.49097443,45.17562135,78.36992666,37.49097443,0.0,0.0,0.0,45.17562135,0.0,0.0
M,No Message Received,684312.0,0.0,25.36867523,1025.17993164,-98.85486603,2.0234375,-78.4375,2.1796875,-0.359375,6.43164062,-0.3203125,20.4375,-44.875,-1.3125,0.49517822,0.48858643,0.48394775,0.53094482,35.17579269,-76.82834625,9.75,37.49097443,46.54689974,78.36191954,37.49097443,0.0,0.0,0.0,46.54689974,0.0,0.0
M,No Message Received,684343.0,0.0,25.36867523,1025.17993164,-98.85486603,2.55859375,-78.44140625,1.8359375,-0.22070312,6.953125,-0.24414062,20.4375,-44.875,-1.3125,0.46777344,0.45098877,0.51324463,0.56072998,0.0,0.0,0.0,37.49097443,48.67284468,78.37686884,37.49097443,0.0,0.0,0.0,48.67284468,0.0,0.0
M,No Message Received,684362.0,0.0,25.37324524,1025.18029785,-98.85784912,2.484375,-78.44140625,2.37109375,-0.13085938,7.31640625,-0.13867188,18.0625,-44.9375,8.375,0.418396,0.38830566,0.55706787,0.60321045,35.17579269,-76.82834625,9.74300003,37.48799133,49.97567001,78.36775458,37.49097443,0.0,0.0,0.0,49.97567001,0.0,0.0
M,No Message Received,684395.0,0.0,25.37324524,1025.18029785,-98.85784912,2.8671875,-78.4375,2.6796875,-0.08398438,8.23242188,0.16601562,16.125,-44.625,12.4375,0.28668213,0.24169922,0.63543701,0.67504883,0.0,0.0,0.0,37.48799133,52.2385325,78.36959058,37.49097443,0.0,0.0,0.0,52.2385325,0.0,0.0
M,No Message Received,684427.0,0.0,25.37324524,1025.18029785,-98.85784912,2.40625,-78.44140625,2.91015625,-0.10351562,8.40429688,0.22460938,16.125,-44.625,12.4375,0.23272705,0.18634033,0.65582275,0.69354248,35.17579651,-76.82834625,9.71500015,37.48799133,54.43266229,78.36455594,37.49097443,0.0,0.0,0.0,54.43266229,0.0,0.0
M,No Message Received,684461.0,0.0,25.37324524,1025.18029785,-98.85784912,2.25390625,-78.4375,2.3359375,-0.2890625,9.17773438,0.37109375,11.9375,-45.25,14.875,0.11096191,0.06567383,0.68286133,0.71905518,35.17579651,-76.82834625,9.70899963,37.48799133,56.76321884,78.34378079,37.49097443,0.0,0.0,0.0,56.76321884,0.0,0.0
